order_id,customer_id,product_id,quantity,unit_price,order_date,status,shipping_country
ORD-03996,CUST-1134,PROD-A1,3,29.99,2024-02-11,completed,US
ORD-03997,CUST-1442,PROD-N14,1,14.99,2024-02-09,completed,JP
ORD-03998,CUST-1456,PROD-M13,1,89.99,2024-02-26,completed,NL
ORD-03999,CUST-1493,PROD-H8,3,59.99,2024-02-09,completed,CA
ORD-04000,CUST-1014,PROD-M13,4,89.99,2024-03-05,pending,US
ORD-04001,CUST-1207,PROD-D4,1,74.5,2024-02-17,pending,MX
ORD-04002,CUST-1214,PROD-C3,1,9.99,2024-03-22,completed,BR
ORD-04003,CUST-1323,PROD-E5,1,199.99,2024-01-07,completed,NL
ORD-04004,CUST-1027,PROD-J10,1,12.99,2024-02-14,completed,BR
ORD-04005,CUST-1438,PROD-O15,2,19.99,2024-03-27,completed,US
ORD-04006,CUST-1493,PROD-C3,1,9.99,2024-01-20,pending,FR
ORD-04007,CUST-1242,PROD-O15,3,19.99,2024-03-02,completed,FR
ORD-04008,CUST-1199,PROD-C3,2,9.99,2024-02-10,completed,US
ORD-04009,CUST-1051,PROD-B2,1,149.99,2024-01-23,completed,DE
ORD-04010,CUST-1128,PROD-O15,4,19.99,2024-03-05,shipped,MX
ORD-04011,CUST-1030,PROD-I9,1,34.99,2024-03-22,completed,MX
ORD-04012,CUST-1242,PROD-O15,1,19.99,2024-03-09,shipped,AU
ORD-04013,CUST-1286,PROD-G7,3,49.95,2024-03-02,completed,CA
ORD-04014,CUST-1304,PROD-N14,1,14.99,2024-01-11,completed,JP
ORD-04015,CUST-1139,PROD-O15,6,19.99,2024-01-02,pending,US
ORD-04016,CUST-1436,PROD-L12,3,149.0,2024-02-22,completed,SE
ORD-04017,CUST-1373,PROD-M13,1,89.99,2024-02-24,completed,US
ORD-04018,CUST-1117,PROD-A1,2,29.99,2024-01-27,pending,DE
ORD-04019,CUST-1301,PROD-D4,1,74.5,2024-02-25,pending,MX
ORD-04020,CUST-1179,PROD-I9,2,34.99,2024-01-07,cancelled,US
ORD-04021,CUST-1089,PROD-F6,6,39.99,2024-02-03,completed,US
ORD-04022,CUST-1384,PROD-B2,2,149.99,2024-03-26,completed,AU
ORD-04023,CUST-1385,PROD-F6,1,39.99,2024-02-02,completed,US
ORD-04024,CUST-1130,PROD-A1,6,29.99,2024-03-27,completed,SE
ORD-04025,CUST-1173,PROD-F6,3,39.99,2024-02-06,completed,CA
ORD-04026,CUST-1483,PROD-N14,1,14.99,2024-01-10,completed,US
ORD-04027,CUST-1275,PROD-O15,1,19.99,2024-02-27,shipped,MX
ORD-04028,CUST-1317,PROD-L12,3,149.0,2024-03-03,completed,JP
ORD-04029,CUST-1124,PROD-H8,3,59.99,2024-02-20,cancelled,UK
ORD-04030,CUST-1085,PROD-K11,3,54.99,2024-03-23,pending,US
ORD-04031,CUST-1284,PROD-A1,4,29.99,2024-01-25,shipped,FR
ORD-04032,CUST-1459,PROD-K11,4,54.99,2024-01-22,pending,DE
ORD-04033,CUST-1031,PROD-L12,3,149.0,2024-01-02,completed,NL
ORD-04034,CUST-1423,PROD-M13,8,89.99,2024-02-19,completed,UK
ORD-04035,CUST-1197,PROD-F6,1,39.99,2024-03-22,shipped,MX
ORD-04036,CUST-1257,PROD-D4,3,74.5,2024-02-11,completed,UK
ORD-04037,CUST-1117,PROD-J10,1,12.99,2024-01-30,completed,US
ORD-04038,CUST-1379,PROD-A1,3,29.99,2024-03-30,completed,AU
ORD-04039,CUST-1258,PROD-B2,2,149.99,2024-02-20,completed,AU
ORD-04040,CUST-1176,PROD-O15,4,19.99,2024-01-09,completed,UK
ORD-04041,CUST-1489,PROD-E5,5,199.99,2024-02-02,completed,UK
ORD-04042,CUST-1272,PROD-E5,1,199.99,2024-02-24,completed,AU
ORD-04043,CUST-1243,PROD-O15,3,19.99,2024-02-16,shipped,NL
ORD-04044,CUST-1282,PROD-D4,3,74.5,2024-02-27,completed,US
ORD-04045,CUST-1466,PROD-K11,3,54.99,2024-03-28,cancelled,DE
ORD-04046,CUST-1075,PROD-D4,2,74.5,2024-03-23,shipped,JP
ORD-04047,CUST-1447,PROD-I9,3,34.99,2024-03-06,shipped,BR
ORD-04048,CUST-1217,PROD-G7,2,49.95,2024-03-20,shipped,AU
ORD-04049,CUST-1391,PROD-I9,5,34.99,2024-01-20,shipped,US
ORD-04050,CUST-1359,PROD-E5,2,199.99,2024-02-10,completed,JP
ORD-04051,CUST-1348,PROD-B2,4,149.99,2024-02-05,completed,UK
ORD-04052,CUST-1045,PROD-G7,1,49.95,2024-01-30,shipped,AU
ORD-04053,CUST-1089,PROD-L12,3,149.0,2024-02-18,completed,US
ORD-04054,CUST-1332,PROD-O15,4,19.99,2024-01-27,completed,NL
ORD-04055,CUST-1121,PROD-H8,2,59.99,2024-01-21,shipped,MX
ORD-04056,CUST-1330,PROD-B2,8,149.99,2024-01-20,cancelled,AU
ORD-04057,CUST-1418,PROD-H8,1,59.99,2024-01-04,completed,NL
ORD-04058,CUST-1263,PROD-D4,2,74.5,2024-01-23,completed,BR
ORD-04059,CUST-1085,PROD-J10,5,12.99,2024-03-12,completed,US
ORD-04060,CUST-1117,PROD-A1,1,29.99,2024-01-15,completed,US
ORD-04061,CUST-1197,PROD-A1,3,29.99,2024-01-09,pending,FR
ORD-04062,CUST-1015,PROD-G7,1,49.95,2024-01-15,shipped,SE
ORD-04063,CUST-1470,PROD-J10,4,12.99,2024-03-26,cancelled,JP
ORD-04064,CUST-1280,PROD-L12,1,149.0,2024-02-19,completed,UK
ORD-04065,CUST-1047,PROD-D4,1,74.5,2024-02-17,completed,US
ORD-04066,CUST-1148,PROD-O15,5,19.99,2024-01-31,completed,SE
ORD-04067,CUST-1301,PROD-D4,6,74.5,2024-03-23,shipped,MX
ORD-04068,CUST-1400,PROD-A1,1,29.99,2024-03-02,shipped,SE
ORD-04069,CUST-1209,PROD-C3,1,9.99,2024-01-25,shipped,DE
ORD-04070,CUST-1017,PROD-N14,3,14.99,2024-03-27,completed,CA
ORD-04071,CUST-1384,PROD-L12,2,149.0,2024-01-03,pending,US
ORD-04072,CUST-1142,PROD-A1,4,29.99,2024-02-17,completed,BR
ORD-04073,CUST-1038,PROD-J10,2,12.99,2024-02-18,completed,US
ORD-04074,CUST-1221,PROD-O15,1,19.99,2024-03-29,cancelled,FR
ORD-04075,CUST-1006,PROD-G7,1,49.95,2024-02-04,cancelled,FR
ORD-04076,CUST-1044,PROD-O15,1,19.99,2024-02-17,completed,BR
ORD-04077,CUST-1000,PROD-N14,10,14.99,2024-01-29,pending,AU
ORD-04078,CUST-1418,PROD-F6,1,39.99,2024-01-13,shipped,UK
ORD-04079,CUST-1267,PROD-M13,2,89.99,2024-03-20,shipped,US
ORD-04080,CUST-1220,PROD-F6,3,39.99,2024-03-12,pending,AU
ORD-04081,CUST-1193,PROD-D4,2,74.5,2024-02-07,shipped,BR
ORD-04082,CUST-1081,PROD-J10,2,12.99,2024-03-13,pending,NL
ORD-04083,CUST-1276,PROD-H8,2,59.99,2024-01-02,pending,AU
ORD-04084,CUST-1289,PROD-I9,5,34.99,2024-03-07,completed,JP
ORD-04085,CUST-1248,PROD-I9,3,34.99,2024-03-28,shipped,US
ORD-04086,CUST-1302,PROD-F6,1,39.99,2024-01-04,pending,US
ORD-04087,CUST-1291,PROD-F6,4,39.99,2024-02-28,pending,FR
ORD-04088,CUST-1064,PROD-A1,2,29.99,2024-03-29,completed,US
ORD-04089,CUST-1391,PROD-C3,5,9.99,2024-02-25,completed,JP
ORD-04090,CUST-1286,PROD-N14,2,14.99,2024-03-21,completed,FR
ORD-04091,CUST-1283,PROD-A1,8,29.99,2024-02-08,completed,MX
ORD-04092,CUST-1071,PROD-O15,1,19.99,2024-03-14,completed,MX
ORD-04093,CUST-1160,PROD-H8,1,59.99,2024-02-16,completed,JP
ORD-04094,CUST-1046,PROD-H8,1,59.99,2024-02-28,cancelled,BR
ORD-04095,CUST-1308,PROD-C3,1,9.99,2024-03-03,completed,MX
ORD-04096,CUST-1408,PROD-B2,2,149.99,2024-01-13,cancelled,AU
ORD-04097,CUST-1364,PROD-C3,1,9.99,2024-02-05,shipped,FR
ORD-04098,CUST-1083,PROD-C3,1,9.99,2024-02-25,completed,NL
ORD-04099,CUST-1038,PROD-H8,2,59.99,2024-02-12,pending,US
ORD-04100,CUST-1187,PROD-M13,3,89.99,2024-02-03,completed,US
ORD-04101,CUST-1150,PROD-B2,1,149.99,2024-03-11,completed,JP
ORD-04102,CUST-1399,PROD-N14,1,14.99,2024-01-06,shipped,US
ORD-04103,CUST-1432,PROD-A1,1,29.99,2024-03-14,completed,JP
ORD-04104,CUST-1009,PROD-N14,3,14.99,2024-01-01,completed,US
ORD-04105,CUST-1360,PROD-K11,1,54.99,2024-02-21,completed,FR
ORD-04106,CUST-1108,PROD-E5,2,199.99,2024-01-07,completed,UK
ORD-04107,CUST-1257,PROD-N14,10,14.99,2024-03-01,completed,AU
ORD-04108,CUST-1453,PROD-J10,5,12.99,2024-02-11,completed,US
ORD-04109,CUST-1333,PROD-A1,2,29.99,2024-01-12,shipped,US
ORD-04110,CUST-1231,PROD-C3,1,9.99,2024-03-29,completed,US
ORD-04111,CUST-1482,PROD-C3,1,9.99,2024-02-23,shipped,MX
ORD-04112,CUST-1033,PROD-M13,1,89.99,2024-02-17,completed,MX
ORD-04113,CUST-1385,PROD-F6,2,39.99,2024-03-12,completed,US
ORD-04114,CUST-1000,PROD-B2,1,149.99,2024-03-14,shipped,US
ORD-04115,CUST-1055,PROD-N14,5,14.99,2024-02-29,cancelled,US
ORD-04116,CUST-1382,PROD-F6,2,39.99,2024-01-24,completed,BR
ORD-04117,CUST-1441,PROD-F6,6,39.99,2024-01-30,pending,US
ORD-04118,CUST-1022,PROD-N14,1,14.99,2024-03-13,completed,JP
ORD-04119,CUST-1348,PROD-B2,2,149.99,2024-02-25,completed,US
ORD-04120,CUST-1424,PROD-H8,5,59.99,2024-02-02,cancelled,US
ORD-04121,CUST-1159,PROD-O15,2,19.99,2024-03-05,shipped,BR
ORD-04122,CUST-1415,PROD-F6,1,39.99,2024-03-30,cancelled,US
ORD-04123,CUST-1211,PROD-M13,2,89.99,2024-03-13,shipped,AU
ORD-04124,CUST-1211,PROD-J10,4,12.99,2024-01-28,completed,US
ORD-04125,CUST-1241,PROD-J10,1,12.99,2024-02-02,completed,FR
ORD-04126,CUST-1406,PROD-N14,6,14.99,2024-01-12,shipped,US
ORD-04127,CUST-1415,PROD-H8,4,59.99,2024-01-26,shipped,US
ORD-04128,CUST-1170,PROD-D4,1,74.5,2024-01-10,completed,US
ORD-04129,CUST-1206,PROD-F6,3,39.99,2024-03-12,completed,SE
ORD-04130,CUST-1151,PROD-C3,2,9.99,2024-01-09,completed,MX
ORD-04131,CUST-1268,PROD-M13,2,89.99,2024-02-16,completed,DE
ORD-04132,CUST-1030,PROD-N14,2,14.99,2024-01-20,pending,UK
ORD-04133,CUST-1219,PROD-I9,1,34.99,2024-02-25,pending,CA
ORD-04134,CUST-1367,PROD-J10,1,12.99,2024-03-11,completed,UK
ORD-04135,CUST-1280,PROD-O15,2,19.99,2024-03-10,completed,US
ORD-04136,CUST-1408,PROD-F6,1,39.99,2024-01-30,cancelled,UK
ORD-04137,CUST-1169,PROD-G7,2,49.95,2024-01-18,completed,US
ORD-04138,CUST-1360,PROD-H8,5,59.99,2024-02-26,completed,FR
ORD-04139,CUST-1180,PROD-F6,2,39.99,2024-02-27,completed,DE
ORD-04140,CUST-1093,PROD-G7,1,49.95,2024-01-21,completed,NL
ORD-04141,CUST-1461,PROD-A1,6,29.99,2024-03-10,completed,US
ORD-04142,CUST-1158,PROD-A1,2,29.99,2024-03-04,completed,SE
ORD-04143,CUST-1051,PROD-J10,5,12.99,2024-01-14,completed,US
ORD-04144,CUST-1048,PROD-H8,6,59.99,2024-03-05,shipped,SE
ORD-04145,CUST-1151,PROD-A1,1,29.99,2024-01-19,pending,SE
ORD-04146,CUST-1090,PROD-G7,3,49.95,2024-01-07,completed,SE
ORD-04147,CUST-1189,PROD-A1,3,29.99,2024-02-21,completed,DE
ORD-04148,CUST-1042,PROD-N14,3,14.99,2024-02-04,cancelled,US
ORD-04149,CUST-1093,PROD-A1,3,29.99,2024-01-11,pending,DE
ORD-04150,CUST-1492,PROD-M13,1,89.99,2024-03-13,completed,US
ORD-04151,CUST-1358,PROD-C3,3,9.99,2024-02-23,completed,US
ORD-04152,CUST-1441,PROD-F6,1,39.99,2024-01-15,completed,DE
ORD-04153,CUST-1301,PROD-M13,3,89.99,2024-03-24,completed,JP
ORD-04154,CUST-1224,PROD-K11,1,54.99,2024-03-20,completed,US
ORD-04155,CUST-1226,PROD-N14,1,14.99,2024-03-04,completed,US
ORD-04156,CUST-1476,PROD-H8,2,59.99,2024-03-17,completed,BR
ORD-04157,CUST-1329,PROD-L12,3,149.0,2024-03-16,completed,CA
ORD-04158,CUST-1201,PROD-K11,1,54.99,2024-01-09,completed,SE
ORD-04159,CUST-1395,PROD-J10,8,12.99,2024-01-28,completed,CA
ORD-04160,CUST-1142,PROD-L12,1,149.0,2024-03-15,completed,US
ORD-04161,CUST-1259,PROD-A1,2,29.99,2024-01-28,shipped,BR
ORD-04162,CUST-1277,PROD-M13,1,89.99,2024-02-06,completed,SE
ORD-04163,CUST-1334,PROD-J10,6,12.99,2024-01-13,completed,NL
ORD-04164,CUST-1183,PROD-J10,6,12.99,2024-01-23,completed,MX
ORD-04165,CUST-1351,PROD-M13,5,89.99,2024-02-01,shipped,DE
ORD-04166,CUST-1036,PROD-C3,1,9.99,2024-01-06,completed,US
ORD-04167,CUST-1295,PROD-G7,2,49.95,2024-03-03,completed,SE
ORD-04168,CUST-1482,PROD-A1,2,29.99,2024-02-20,shipped,US
ORD-04169,CUST-1224,PROD-B2,1,149.99,2024-03-10,pending,UK
ORD-04170,CUST-1245,PROD-A1,5,29.99,2024-03-30,shipped,UK
ORD-04171,CUST-1455,PROD-L12,1,149.0,2024-03-28,completed,SE
ORD-04172,CUST-1157,PROD-D4,4,74.5,2024-03-13,shipped,BR
ORD-04173,CUST-1201,PROD-F6,1,39.99,2024-01-29,pending,JP
ORD-04174,CUST-1004,PROD-G7,1,49.95,2024-01-21,completed,US
ORD-04175,CUST-1037,PROD-K11,4,54.99,2024-02-14,pending,CA
ORD-04176,CUST-1460,PROD-G7,1,49.95,2024-02-10,pending,US
ORD-04177,CUST-1130,PROD-E5,2,199.99,2024-01-14,completed,NL
ORD-04178,CUST-1484,PROD-A1,1,29.99,2024-03-21,shipped,BR
ORD-04179,CUST-1113,PROD-M13,1,89.99,2024-01-20,completed,DE
ORD-04180,CUST-1377,PROD-N14,1,14.99,2024-01-13,completed,NL
ORD-04181,CUST-1215,PROD-A1,5,29.99,2024-03-23,cancelled,US
ORD-04182,CUST-1391,PROD-F6,1,39.99,2024-02-01,shipped,AU
ORD-04183,CUST-1124,PROD-O15,2,19.99,2024-02-22,completed,US
ORD-04184,CUST-1201,PROD-O15,1,19.99,2024-01-15,pending,CA
ORD-04185,CUST-1003,PROD-M13,2,89.99,2024-01-18,completed,SE
ORD-04186,CUST-1448,PROD-F6,1,39.99,2024-02-28,shipped,AU
ORD-04187,CUST-1438,PROD-M13,2,89.99,2024-03-10,shipped,US
ORD-04188,CUST-1303,PROD-B2,2,149.99,2024-01-22,pending,UK
ORD-04189,CUST-1488,PROD-C3,1,9.99,2024-02-20,completed,FR
ORD-04190,CUST-1452,PROD-K11,3,54.99,2024-01-23,completed,JP
ORD-04191,CUST-1039,PROD-F6,2,39.99,2024-02-15,completed,JP
ORD-04192,CUST-1064,PROD-H8,3,59.99,2024-01-04,completed,JP
ORD-04193,CUST-1431,PROD-B2,4,149.99,2024-01-12,completed,CA
ORD-04194,CUST-1096,PROD-L12,1,149.0,2024-03-11,pending,BR
ORD-04195,CUST-1311,PROD-C3,2,9.99,2024-01-13,cancelled,US
ORD-04196,CUST-1268,PROD-B2,5,149.99,2024-02-15,completed,AU
ORD-04197,CUST-1351,PROD-J10,3,12.99,2024-03-03,completed,NL
ORD-04198,CUST-1057,PROD-B2,1,149.99,2024-02-25,shipped,FR
ORD-04199,CUST-1281,PROD-D4,1,74.5,2024-03-09,shipped,US
ORD-04200,CUST-1291,PROD-L12,5,149.0,2024-03-16,pending,BR
ORD-04201,CUST-1048,PROD-H8,3,59.99,2024-01-22,pending,AU
ORD-04202,CUST-1384,PROD-I9,3,34.99,2024-01-06,completed,CA
ORD-04203,CUST-1358,PROD-H8,3,59.99,2024-03-09,shipped,CA
ORD-04204,CUST-1311,PROD-B2,8,149.99,2024-03-11,completed,AU
ORD-04205,CUST-1088,PROD-O15,2,19.99,2024-03-15,shipped,UK
ORD-04206,CUST-1336,PROD-F6,4,39.99,2024-02-09,completed,AU
ORD-04207,CUST-1244,PROD-C3,3,9.99,2024-01-22,completed,US
ORD-04208,CUST-1314,PROD-A1,2,29.99,2024-01-23,completed,AU
ORD-04209,CUST-1117,PROD-C3,5,9.99,2024-03-21,completed,SE
ORD-04210,CUST-1142,PROD-C3,1,9.99,2024-01-08,completed,JP
ORD-04211,CUST-1067,PROD-E5,1,199.99,2024-03-24,shipped,BR
ORD-04212,CUST-1488,PROD-B2,2,149.99,2024-01-09,completed,NL
ORD-04213,CUST-1344,PROD-J10,3,12.99,2024-01-26,completed,BR
ORD-04214,CUST-1324,PROD-K11,1,54.99,2024-01-02,completed,US
ORD-04215,CUST-1436,PROD-E5,1,199.99,2024-03-30,completed,US
ORD-04216,CUST-1435,PROD-L12,2,149.0,2024-02-26,completed,BR
ORD-04217,CUST-1367,PROD-O15,1,19.99,2024-01-14,completed,US
ORD-04218,CUST-1213,PROD-O15,2,19.99,2024-01-17,completed,US
ORD-04219,CUST-1001,PROD-G7,1,49.95,2024-02-02,cancelled,US
ORD-04220,CUST-1424,PROD-F6,1,39.99,2024-03-17,pending,JP
ORD-04221,CUST-1299,PROD-H8,1,59.99,2024-02-15,completed,NL
ORD-04222,CUST-1036,PROD-I9,1,34.99,2024-01-29,cancelled,US
ORD-04223,CUST-1045,PROD-K11,10,54.99,2024-01-21,pending,SE
ORD-04224,CUST-1037,PROD-O15,8,19.99,2024-03-28,pending,UK
ORD-04225,CUST-1483,PROD-G7,1,49.95,2024-03-18,completed,NL
ORD-04226,CUST-1483,PROD-L12,1,149.0,2024-03-08,completed,UK
ORD-04227,CUST-1034,PROD-D4,4,74.5,2024-03-10,shipped,FR
ORD-04228,CUST-1041,PROD-G7,1,49.95,2024-01-21,completed,US
ORD-04229,CUST-1028,PROD-G7,1,49.95,2024-03-03,completed,FR
ORD-04230,CUST-1213,PROD-I9,8,34.99,2024-02-17,pending,JP
ORD-04231,CUST-1358,PROD-M13,1,89.99,2024-01-06,pending,US
ORD-04232,CUST-1201,PROD-B2,2,149.99,2024-03-14,completed,DE
ORD-04233,CUST-1398,PROD-A1,2,29.99,2024-02-08,completed,UK
ORD-04234,CUST-1220,PROD-K11,2,54.99,2024-01-05,pending,CA
ORD-04235,CUST-1096,PROD-K11,2,54.99,2024-02-09,completed,NL
ORD-04236,CUST-1331,PROD-G7,1,49.95,2024-02-14,shipped,FR
ORD-04237,CUST-1433,PROD-C3,1,9.99,2024-02-28,completed,FR
ORD-04238,CUST-1060,PROD-C3,5,9.99,2024-02-25,completed,UK
ORD-04239,CUST-1210,PROD-C3,1,9.99,2024-02-02,cancelled,US
ORD-04240,CUST-1284,PROD-O15,6,19.99,2024-02-13,completed,UK
ORD-04241,CUST-1263,PROD-K11,1,54.99,2024-01-20,shipped,SE
ORD-04242,CUST-1252,PROD-O15,2,19.99,2024-01-06,shipped,SE
ORD-04243,CUST-1476,PROD-J10,3,12.99,2024-01-13,pending,US
ORD-04244,CUST-1464,PROD-K11,3,54.99,2024-01-31,completed,SE
ORD-04245,CUST-1134,PROD-J10,3,12.99,2024-03-14,completed,CA
ORD-04246,CUST-1454,PROD-I9,4,34.99,2024-02-13,completed,BR
ORD-04247,CUST-1095,PROD-E5,8,199.99,2024-02-28,completed,SE
ORD-04248,CUST-1115,PROD-A1,2,29.99,2024-02-16,completed,UK
ORD-04249,CUST-1123,PROD-D4,4,74.5,2024-01-05,completed,US
ORD-04250,CUST-1270,PROD-L12,4,149.0,2024-02-16,pending,FR
ORD-04251,CUST-1136,PROD-A1,10,29.99,2024-02-17,completed,JP
ORD-04252,CUST-1288,PROD-M13,5,89.99,2024-02-19,cancelled,UK
ORD-04253,CUST-1205,PROD-H8,3,59.99,2024-02-12,shipped,BR
ORD-04254,CUST-1482,PROD-O15,3,19.99,2024-02-04,cancelled,DE
ORD-04255,CUST-1223,PROD-D4,8,74.5,2024-02-16,completed,NL
ORD-04256,CUST-1476,PROD-H8,1,59.99,2024-02-04,shipped,MX
ORD-04257,CUST-1032,PROD-I9,8,34.99,2024-02-18,pending,CA
ORD-04258,CUST-1090,PROD-O15,1,19.99,2024-02-05,completed,UK
ORD-04259,CUST-1465,PROD-F6,2,39.99,2024-01-03,completed,NL
ORD-04260,CUST-1156,PROD-F6,5,39.99,2024-03-20,shipped,US
ORD-04261,CUST-1204,PROD-N14,1,14.99,2024-02-13,shipped,US
ORD-04262,CUST-1203,PROD-F6,2,39.99,2024-02-17,completed,JP
ORD-04263,CUST-1122,PROD-C3,4,9.99,2024-01-15,completed,JP
ORD-04264,CUST-1188,PROD-N14,1,14.99,2024-02-05,shipped,US
ORD-04265,CUST-1477,PROD-E5,1,199.99,2024-01-24,completed,US
ORD-04266,CUST-1298,PROD-K11,3,54.99,2024-02-03,completed,CA
ORD-04267,CUST-1418,PROD-M13,6,89.99,2024-01-21,completed,UK
ORD-04268,CUST-1109,PROD-M13,5,89.99,2024-02-10,completed,JP
ORD-04269,CUST-1394,PROD-J10,1,12.99,2024-02-22,pending,CA
ORD-04270,CUST-1015,PROD-B2,5,149.99,2024-03-28,shipped,SE
ORD-04271,CUST-1271,PROD-K11,2,54.99,2024-01-16,completed,US
ORD-04272,CUST-1373,PROD-C3,1,9.99,2024-01-16,shipped,JP
ORD-04273,CUST-1080,PROD-B2,1,149.99,2024-03-12,completed,DE
ORD-04274,CUST-1458,PROD-N14,1,14.99,2024-03-25,completed,FR
ORD-04275,CUST-1132,PROD-O15,3,19.99,2024-03-05,completed,SE
ORD-04276,CUST-1057,PROD-K11,2,54.99,2024-03-27,pending,CA
ORD-04277,CUST-1478,PROD-K11,4,54.99,2024-01-21,cancelled,US
ORD-04278,CUST-1174,PROD-L12,2,149.0,2024-03-08,completed,CA
ORD-04279,CUST-1067,PROD-O15,2,19.99,2024-02-26,shipped,FR
ORD-04280,CUST-1096,PROD-G7,1,49.95,2024-03-28,completed,JP
ORD-04281,CUST-1031,PROD-A1,1,29.99,2024-01-15,cancelled,US
ORD-04282,CUST-1417,PROD-O15,3,19.99,2024-03-21,completed,JP
ORD-04283,CUST-1474,PROD-O15,1,19.99,2024-03-09,completed,DE
ORD-04284,CUST-1023,PROD-K11,3,54.99,2024-03-07,completed,US
ORD-04285,CUST-1349,PROD-O15,2,19.99,2024-01-20,completed,BR
ORD-04286,CUST-1163,PROD-C3,1,9.99,2024-01-09,pending,SE
ORD-04287,CUST-1013,PROD-N14,1,14.99,2024-01-25,shipped,UK
ORD-04288,CUST-1063,PROD-D4,3,74.5,2024-03-14,completed,MX
ORD-04289,CUST-1355,PROD-G7,4,49.95,2024-03-08,completed,JP
ORD-04290,CUST-1101,PROD-C3,1,9.99,2024-01-05,pending,NL
ORD-04291,CUST-1265,PROD-F6,3,39.99,2024-02-14,pending,US
ORD-04292,CUST-1095,PROD-O15,2,19.99,2024-01-04,shipped,BR
ORD-04293,CUST-1176,PROD-K11,3,54.99,2024-03-03,completed,BR
ORD-04294,CUST-1457,PROD-F6,1,39.99,2024-03-19,cancelled,SE
ORD-04295,CUST-1077,PROD-D4,1,74.5,2024-01-31,cancelled,BR
ORD-04296,CUST-1315,PROD-M13,1,89.99,2024-02-26,completed,AU
ORD-04297,CUST-1147,PROD-J10,1,12.99,2024-03-18,completed,JP
ORD-04298,CUST-1400,PROD-L12,4,149.0,2024-03-29,completed,MX
ORD-04299,CUST-1216,PROD-F6,1,39.99,2024-01-29,pending,US
ORD-04300,CUST-1240,PROD-I9,8,34.99,2024-02-14,pending,US
ORD-04301,CUST-1235,PROD-O15,2,19.99,2024-01-07,completed,AU
ORD-04302,CUST-1403,PROD-C3,2,9.99,2024-02-19,completed,MX
ORD-04303,CUST-1102,PROD-I9,4,34.99,2024-01-21,pending,US
ORD-04304,CUST-1079,PROD-B2,2,149.99,2024-01-02,pending,US
ORD-04305,CUST-1421,PROD-F6,4,39.99,2024-03-23,shipped,CA
ORD-04306,CUST-1323,PROD-O15,3,19.99,2024-03-12,completed,BR
ORD-04307,CUST-1431,PROD-B2,3,149.99,2024-03-04,cancelled,FR
ORD-04308,CUST-1132,PROD-O15,2,19.99,2024-02-03,pending,JP
ORD-04309,CUST-1134,PROD-D4,2,74.5,2024-02-11,completed,US
ORD-04310,CUST-1078,PROD-D4,10,74.5,2024-01-28,completed,US
ORD-04311,CUST-1054,PROD-O15,1,19.99,2024-03-06,shipped,UK
ORD-04312,CUST-1343,PROD-E5,1,199.99,2024-01-20,shipped,US
ORD-04313,CUST-1323,PROD-L12,10,149.0,2024-03-26,completed,US
ORD-04314,CUST-1193,PROD-L12,2,149.0,2024-02-15,completed,NL
ORD-04315,CUST-1025,PROD-F6,1,39.99,2024-01-28,pending,CA
ORD-04316,CUST-1245,PROD-N14,3,14.99,2024-03-22,completed,US
ORD-04317,CUST-1028,PROD-N14,1,14.99,2024-03-23,completed,FR
ORD-04318,CUST-1423,PROD-K11,1,54.99,2024-03-03,completed,US
ORD-04319,CUST-1438,PROD-H8,1,59.99,2024-03-26,shipped,UK
ORD-04320,CUST-1165,PROD-M13,3,89.99,2024-01-16,completed,US
ORD-04321,CUST-1396,PROD-O15,1,19.99,2024-03-25,pending,US
ORD-04322,CUST-1401,PROD-G7,1,49.95,2024-03-25,completed,SE
ORD-04323,CUST-1368,PROD-G7,2,49.95,2024-01-30,pending,SE
ORD-04324,CUST-1374,PROD-F6,1,39.99,2024-02-19,completed,MX
ORD-04325,CUST-1128,PROD-H8,1,59.99,2024-01-06,shipped,US
ORD-04326,CUST-1337,PROD-M13,6,89.99,2024-01-23,completed,DE
ORD-04327,CUST-1137,PROD-B2,8,149.99,2024-02-24,completed,US
ORD-04328,CUST-1219,PROD-J10,1,12.99,2024-03-27,completed,US
ORD-04329,CUST-1369,PROD-J10,1,12.99,2024-03-26,pending,NL
ORD-04330,CUST-1280,PROD-D4,1,74.5,2024-03-16,pending,DE
ORD-04331,CUST-1411,PROD-M13,1,89.99,2024-01-24,completed,MX
ORD-04332,CUST-1222,PROD-C3,1,9.99,2024-01-03,completed,SE
ORD-04333,CUST-1333,PROD-A1,2,29.99,2024-01-10,pending,US
ORD-04334,CUST-1157,PROD-C3,1,9.99,2024-03-25,completed,CA
ORD-04335,CUST-1220,PROD-J10,3,12.99,2024-02-01,shipped,FR
ORD-04336,CUST-1232,PROD-H8,2,59.99,2024-03-09,pending,US
ORD-04337,CUST-1037,PROD-J10,2,12.99,2024-03-07,completed,FR
ORD-04338,CUST-1408,PROD-H8,1,59.99,2024-03-02,shipped,MX
ORD-04339,CUST-1199,PROD-C3,2,9.99,2024-01-17,cancelled,MX
ORD-04340,CUST-1356,PROD-A1,6,29.99,2024-02-28,shipped,AU
ORD-04341,CUST-1278,PROD-I9,2,34.99,2024-03-20,pending,DE
ORD-04342,CUST-1481,PROD-D4,6,74.5,2024-03-22,cancelled,SE
ORD-04343,CUST-1103,PROD-J10,3,12.99,2024-03-30,completed,NL
